id,name_of_interviewer,district,female,age_40_and_above,farmer_laborer,health_yes_some_diff_2,health_yes_a_lot_3,caste_BC,caste_NGTJ,caste_Dal,caste_Other,are_main_problems_addressed,biggest_prob,satisfied_with_gov,top_thing_gov,information_about_gov_support,a_Top_need_info,satisfied_with_ngos,a_Top_need_NGOs,is_support_fair,a_Top_reason_not_fair,prepared_for_winter,have_been_heard,relief_effort_progress,a_Top_problem_women
735896,Anjal Bhatta,Kathmandu,1,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,2.0,first_come__fi,4.0,1.0,,
734912,Bidhusi Sijapati,Lalitpur,0,0,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_get_shelter_materials,3.0,cash_for_work,1.0,based_on_polit,2.0,2.0,2.0,
734918,Bidhusi Sijapati,Lalitpur,0,0,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,4.0,,4.0,,3.0,cash_for_work,1.0,other,2.0,2.0,2.0,
734940,Bidhusi Sijapati,Lalitpur,0,1,0,0,0,0,1,0,0,2.0,financial_support,2.0,cash_for_work,3.0,news_about_government_decision,4.0,,2.0,joint_families,3.0,2.0,2.0,
735002,Bidhusi Sijapati,Lalitpur,0,0,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,3.0,how_to_get_shelter_materials,2.0,cash_for_work,1.0,other,2.0,2.0,2.0,
735031,Bidhusi Sijapati,Lalitpur,1,1,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,3.0,news_about_government_decision,3.0,cash_for_work,1.0,other,3.0,2.0,1.0,long_term_shelter__housing
735050,Bidhusi Sijapati,Lalitpur,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,cash_for_work,3.0,news_about_government_decision,3.0,cash_for_work,2.0,based_on_polit,2.0,2.0,1.0,housing_inspections
735095,Rojina Shrestha,Lalitpur,1,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,3.0,news_about_government_decision,4.0,,1.0,first_come__fi,3.0,2.0,2.0,long_term_shelter__housing
735138,Rojina Shrestha,Lalitpur,1,0,0,0,0,0,1,0,0,1.0,financial_support,1.0,cash_for_work,2.0,news_about_government_decision,4.0,,1.0,first_come__fi,2.0,2.0,2.0,long_term_shelter__housing
735161,Rojina Shrestha,Lalitpur,0,1,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,news_about_government_decision,3.0,building_mater,1.0,based_on_polit,3.0,2.0,2.0,
735257,Rojina Shrestha,Lalitpur,1,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,3.0,news_about_government_decision,3.0,cash_for_work,2.0,first_come__fi,3.0,2.0,2.0,
735292,Roijna Shrestha,Lalitpur,0,0,0,0,0,0,1,0,0,2.0,financial_support,2.0,cash_for_work,3.0,news_about_government_decision,2.0,cash_for_work,1.0,first_come__fi,3.0,2.0,2.0,
735365,Paras Ranjit,Lalitpur,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,3.0,building_mater,2.0,first_come__fi,4.0,2.0,1.0,
736297,Suruchi Pant,Kathmandu,1,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,3.0,based_on_caste,4.0,2.0,1.0,long_term_shelter__housing
736330,Suruchi Pant,Kathmandu,1,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,2.0,based_on_polit,4.0,1.0,2.0,long_term_shelter__housing
736795,Suruchi Pany,Kathmandu,1,1,0,1,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,,,1.0,based_on_polit,4.0,1.0,,long_term_shelter__housing
736811,Suruchi Pant,Kathmandu,1,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,2.0,based_on_polit,4.0,1.0,1.0,long_term_shelter__housing
736814,Suruchi Pant,Kathmandu,1,0,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,4.0,,1.0,building_mater,1.0,based_on_polit,4.0,1.0,2.0,financial_support
736925,Suruchi Pant,Kathmandu,0,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,3.0,building_mater,4.0,,2.0,building_mater,1.0,based_on_polit,4.0,1.0,1.0,
736817,Suruchi Pant,Kathmandu,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,4.0,1.0,1.0,
736833,Suruchi Pant,Kathmandu,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,1.0,first_come__fi,4.0,1.0,2.0,
736884,Suruchi Pant,Kathmandu,0,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,4.0,,2.0,building_mater,1.0,based_on_polit,4.0,1.0,1.0,
736984,Suruchi Pant,Kathmandu,1,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,4.0,,2.0,based_on_polit,4.0,1.0,1.0,long_term_shelter__housing
737002,Suruchi Pant,Kathmandu,1,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,1.0,based_on_polit,4.0,1.0,1.0,long_term_shelter__housing
737009,Suruchi Pant,Kathmandu,0,1,0,1,0,0,1,0,0,2.0,long_term_shelter__housing,,,,,3.0,building_mater,1.0,based_on_caste,4.0,1.0,1.0,
737018,Suruchi Pant,Kathmandu,0,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,4.0,,2.0,building_mater,2.0,first_come__fi,4.0,1.0,1.0,
737046,Suruchi Pant,Kathmandu,0,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,2.0,cash_for_work,2.0,based_on_polit,5.0,1.0,1.0,
737058,Suruchi Pant,Kathmandu,0,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,building_mater,4.0,,2.0,building_mater,2.0,first_come__fi,5.0,1.0,1.0,
737817,Suruchi Pant,Kathmandu,1,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,building_mater,5.0,,2.0,cash_for_work,2.0,based_on_polit,5.0,1.0,1.0,long_term_shelter__housing
737831,Suruchi Pant,Kathmandu,1,0,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,4.0,,2.0,building_mater,2.0,based_on_polit,4.0,1.0,1.0,long_term_shelter__housing
737843,Rasim Panday,Kathmandu,0,1,0,1,0,1,0,0,0,1.0,financial_support,1.0,housing_inspec,5.0,,1.0,housing_inspec,1.0,other,5.0,2.0,1.0,
737848,Rasim Pandey,Kathmandu,0,0,0,0,0,1,0,0,0,1.0,financial_support,2.0,housing_inspec,2.0,how_to_register_for_access_sup,2.0,housing_inspec,2.0,based_on_caste,4.0,2.0,1.0,
737850,Rasim Panday,Kathmandu,0,0,0,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,1.0,based_on_caste,2.0,2.0,1.0,
737860,Rasim Pandey,Kathmandu,1,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,1.0,building_mater,2.0,first_come__fi,1.0,2.0,1.0,livelihoods
739764,Krishna Prasad Dhungana,Nuwakot,0,0,0,0,0,0,1,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,
739767,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,0,1,0,1.0,short_term_she,2.0,building_mater,2.0,news_about_government_decision,2.0,seeds_and_fert,2.0,based_on_polit,2.0,2.0,3.0,
739768,Rasim Pant,Kathmandu,1,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_polit,1.0,1.0,1.0,short_term_shelter__tent_shelt
739773,Krishna Prasad Dhungana,Nuwakot,0,0,0,0,0,0,1,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,
739775,Paras Ranjit,Lalitpur,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,1.0,building_mater,2.0,first_come__fi,2.0,1.0,1.0,
739797,Paras Ranjit,Lalitpur,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,5.0,,3.0,first_come__fi,3.0,4.0,1.0,
739798,Krishna Prasad Dhungana,Nuwakot,0,1,1,0,1,0,1,0,0,2.0,financial_support,,,2.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,,2.0,2.0,
739811,Krishna Prasad Dhungana,Nuwakot,0,1,1,0,1,0,1,0,0,2.0,short_term_she,1.0,cash_for_work,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,2.0,2.0,2.0,
739814,Paras Ranjit,Lalitpur,0,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,4.0,,4.0,,3.0,1.0,1.0,
739818,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,1,0,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,
739819,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739822,Paras Ranjit,Lalitpur,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,5.0,,4.0,,3.0,1.0,1.0,
739836,Krishna Prasad Dhungana,Nuwakot,0,1,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,1.0,cash_for_work,2.0,based_on_dista,,2.0,2.0,
739842,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,1,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739843,Paras Ranjit,Lalitpur,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,4.0,,4.0,,3.0,1.0,1.0,
739848,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,1,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,based_on_dista,,2.0,2.0,
739855,Bishnu Bajgain,Lalitpur,1,1,1,0,1,0,1,0,0,1.0,short_term_she,3.0,building_mater,,,1.0,building_mater,3.0,based_on_caste,1.0,1.0,3.0,gender_based_v
739868,Krishna Prasad Dhungana,Nuwakot,1,1,1,0,0,0,1,0,0,3.0,short_term_she,1.0,cash_for_work,1.0,news_about_government_decision,1.0,cash_for_work,2.0,based_on_polit,,2.0,2.0,
739876,Krisha Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,1.0,first_come__fi,1.0,1.0,2.0,
739878,Bishnu Bajgain,Lalitpur,0,1,0,0,0,0,0,1,0,2.0,short_term_she,2.0,building_mater,1.0,how_to_get_shelter_materials,2.0,building_mater,2.0,based_on_polit,2.0,1.0,1.0,
739884,Krishna Prasad Dhungana,Nuwakot,0,1,0,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,1.0,based_on_dista,2.0,3.0,,
739885,Bishnu Bajgain,Lalitpur,0,1,1,1,0,1,0,0,0,,,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_dista,5.0,1.0,3.0,
739891,Krishna Prasad Dhungana,Ramechhap,1,1,0,0,0,0,1,0,0,1.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,1.0,1.0,,healthcare
739896,Bishnu Bajgain,Lalitpur,1,0,1,0,1,1,0,0,0,1.0,short_term_she,1.0,building_mater,3.0,news_about_government_decision,1.0,building_mater,1.0,other,1.0,2.0,3.0,education
739899,Krishna Prasad Dhungana,Nuwakot,0,1,0,1,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,1.0,1.0,1.0,
739902,Bishnu Bajgain,Lalitpur,0,1,0,0,0,1,0,0,0,1.0,short_term_she,,,,,1.0,building_mater,1.0,based_on_caste,1.0,1.0,3.0,
739909,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,1,0,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,
739911,Bishnu Bajgain,Lalitpur,0,0,0,0,0,1,0,0,0,4.0,,4.0,,4.0,,2.0,cash_for_work,4.0,,5.0,4.0,4.0,
739912,Bishnu Bajgain,Lalitpur,0,1,1,1,0,1,0,0,0,4.0,,2.0,building_mater,1.0,news_about_government_decision,2.0,cash_for_work,2.0,based_on_caste,2.0,2.0,1.0,
739913,Krishna Prasad Dhungana,Nuwakot,1,1,1,0,0,1,0,0,0,4.0,,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,based_on_dista,4.0,4.0,4.0,toilets_sanitation
739914,Krishna Prasad Dhungana,Nuwakot,0,0,1,1,0,0,1,0,0,1.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,1.0,cash_for_work,2.0,based_on_dista,2.0,2.0,2.0,
739916,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739917,Bishnu BAjgain,Lalitpur,0,0,0,0,0,0,0,1,0,2.0,short_term_she,1.0,building_mater,3.0,news_about_government_decision,,,1.0,based_on_caste,1.0,1.0,1.0,
739918,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,based_on_dista,2.0,2.0,2.0,
739920,Bishnu Bajgain,Lalitpur,0,0,1,1,0,1,0,0,0,,,2.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,,,1.0,,1.0,
739922,Krishna Prasad Dhungana,Nuwakot,0,0,0,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,1.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739924,Indra Ghising,Okhaldhunga,0,1,1,1,0,0,0,0,1,2.0,healthcare,4.0,,4.0,,4.0,,4.0,,4.0,4.0,4.0,
739934,Bishnu Bajgain,Lalitpur,1,1,1,0,1,0,1,0,0,1.0,short_term_she,1.0,building_mater,1.0,news_about_government_decision,3.0,building_mater,1.0,based_on_caste,1.0,2.0,1.0,clean_water
739944,Indra Ghising,Okhaldhunga,1,0,1,1,0,0,1,0,0,2.0,healthcare,1.0,cash_for_work,4.0,,2.0,building_mater,1.0,only_if_damage,2.0,1.0,1.0,long_term_shelter__housing
739954,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739959,Krishna Prasad Dhungana,Nuwakot,0,0,0,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739960,Krishna Prasad Dhungana,Nuwakot,0,0,1,0,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739961,Krishna Prasad Dhungana,Nuwakot,0,1,1,1,0,0,1,0,0,1.0,toilets_sanitation,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,
739962,bishnu Bajgain,Lalitpur,0,1,1,0,0,1,0,0,0,1.0,short_term_she,,,3.0,news_about_government_decision,1.0,building_mater,1.0,based_on_caste,1.0,,1.0,
739963,Indra Ghising,Okhaldhunga,1,1,1,0,1,0,0,0,1,1.0,long_term_shelter__housing,4.0,,4.0,,4.0,,4.0,,1.0,4.0,4.0,
739986,Bishnu Bajgain,Lalitpur,0,1,1,0,0,0,1,0,0,5.0,,5.0,,5.0,,1.0,cash_for_work,3.0,only_if_damage,5.0,5.0,5.0,
739993,Indra Ghising,Okhaldhunga,0,1,1,0,1,0,0,0,1,2.0,healthcare,2.0,cash_for_work,4.0,,4.0,,3.0,other,2.0,2.0,3.0,
740000,Indra Ghising,Okhaldhunga,0,0,1,0,0,0,1,0,0,4.0,,4.0,,4.0,,2.0,cash_for_work,2.0,other,,2.0,2.0,
740002,Bishnu bajgain,Lalitpur,0,1,1,1,0,1,0,0,0,,,1.0,building_mater,,,1.0,housing_inspec,1.0,first_come__fi,1.0,1.0,1.0,
740005,Indra Ghising,Okhaldhunga,1,0,1,1,0,0,1,0,0,4.0,,3.0,food_aid,4.0,,4.0,,4.0,,2.0,4.0,2.0,long_term_shelter__housing
740006,Bishnu Bajgain,Lalitpur,1,1,1,0,0,1,0,0,0,1.0,livelihoods,3.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,,,1.0,1.0,,gender_based_v
740009,Kalpana Adhikari,Nuwakot,0,1,1,0,0,1,0,0,0,2.0,financial_support,2.0,building_mater,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,1.0,1.0,1.0,
740152,Kalpana Adhikari,Nuwakot,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,how_to_get_shelter_materials,1.0,building_mater,1.0,based_on_dista,1.0,1.0,1.0,
740219,Idra Ghising,Okhaldhunga,0,1,1,0,1,0,1,0,0,1.0,financial_support,1.0,cash_for_work,4.0,,1.0,cash_for_work,1.0,only_if_damage,2.0,2.0,2.0,
740231,Indra Ghising,Okhaldhunga,0,0,1,0,0,0,0,0,1,2.0,long_term_shelter__housing,2.0,building_mater,4.0,,4.0,,4.0,,2.0,2.0,2.0,
740233,Bishnu Bajgain,Lalitpur,0,0,0,0,0,0,1,0,0,2.0,short_term_she,4.0,,4.0,,4.0,,5.0,,4.0,4.0,4.0,
740238,Kalpana Adhikari,Nuwakot,0,1,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_dista,1.0,1.0,1.0,
740240,Kalpana Adhikari,Nuwakot,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,how_to_get_shelter_materials,1.0,building_mater,1.0,first_come__fi,1.0,1.0,2.0,
740241,Bishnu Bajgain,Lalitpur,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,cash_for_work,4.0,,4.0,,4.0,,4.0,2.0,2.0,
740243,Indra Ghising,Okhaldhunga,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,news_about_government_decision,2.0,cash_for_work,3.0,only_if_damage,2.0,2.0,1.0,long_term_shelter__housing
740244,Kalpana Adhikari,Nuwakot,0,0,0,1,0,0,0,0,1,5.0,,4.0,,1.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,1.0,4.0,5.0,
740339,Kalpana Adhikari,Nuwakot,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,1.0,news_about_government_decision,1.0,cash_for_work,3.0,first_come__fi,2.0,2.0,2.0,
740346,Kalpana Adhikari,Nuwakot,0,1,0,0,1,0,1,0,0,1.0,education,1.0,cash_for_work,5.0,,,,1.0,first_come__fi,1.0,5.0,,
740353,Indra Bahadur Tamang,Okhaldhunga,0,1,1,0,0,0,1,0,0,4.0,,2.0,cash_for_work,4.0,,3.0,other,4.0,,1.0,2.0,2.0,
740360,Kalpana Adhikari,Nuwakot,0,1,0,1,0,0,0,0,1,1.0,toilets_sanitation,1.0,seeds_and_fert,1.0,finding_missing_people,1.0,other,1.0,because_people,1.0,4.0,,
740366,Indra Bahadur Tamang,Okhaldhunga,0,1,0,0,0,0,1,0,0,4.0,,3.0,food_aid,4.0,,4.0,,4.0,,4.0,,2.0,
740367,Indra Bahadur Tamang,Okhaldhunga,0,1,0,0,1,0,0,0,1,4.0,,3.0,other,4.0,,4.0,,4.0,,2.0,4.0,4.0,
740370,Indra Bahadur Tamang,Okhaldhunga,1,1,0,0,1,0,0,0,1,2.0,long_term_shelter__housing,3.0,cash_for_work,4.0,,4.0,,4.0,,2.0,4.0,3.0,healthcare
740374,Kalpana Adhikari,Nuwakot,0,1,1,0,0,0,1,0,0,1.0,short_term_she,1.0,building_mater,1.0,other,1.0,seeds_and_fert,1.0,because_people,1.0,1.0,2.0,
740375,Indra Bahadur Tamang,Okhaldhunga,0,0,0,0,0,0,0,0,1,4.0,,4.0,,4.0,,4.0,,4.0,,2.0,3.0,2.0,
740376,Indra Bahadur Tamang,Okhaldhunga,0,0,1,0,0,0,0,0,1,4.0,,4.0,,4.0,,4.0,,4.0,,2.0,2.0,3.0,
740378,Indra Bahadur Tamang,Okhaldhunga,0,1,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,other,1.0,2.0,3.0,
740380,Shanti Ghimire,Lalitpur,1,0,1,0,0,0,1,0,0,1.0,livelihoods,1.0,building_mater,1.0,news_about_government_decision,3.0,building_mater,1.0,first_come__fi,2.0,1.0,2.0,financial_support
740381,Indra Bahadur Tamang,Okhaldhunga,1,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,3.0,cash_for_work,1.0,how_to_register_for_access_sup,3.0,cash_for_work,1.0,based_on_polit,1.0,1.0,3.0,long_term_shelter__housing
740386,Ranjit Khanal,Nuwakot,0,1,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,2.0,1.0,1.0,
740392,Bhupendra,Dhading,1,0,1,0,0,1,0,0,0,4.0,,4.0,,5.0,,3.0,cash_for_work,5.0,,4.0,3.0,4.0,long_term_shelter__housing
740455,Bhupendra Shrestha,Dhading,0,1,1,0,0,0,0,1,0,3.0,long_term_shelter__housing,3.0,building_mater,4.0,,5.0,,5.0,,4.0,4.0,3.0,
740480,Bhupendea Shrestha,Dhading,1,1,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,3.0,building_mater,5.0,,5.0,4.0,4.0,long_term_shelter__housing
740534,Bhupendra Shrestha,Dhading,0,0,1,0,0,0,0,1,0,4.0,,4.0,,4.0,,3.0,cash_for_work,5.0,,5.0,4.0,3.0,
740558,Bhupendra Shrestha,Dhading,1,1,1,0,0,1,0,0,0,3.0,long_term_shelter__housing,5.0,,5.0,,3.0,cash_for_work,5.0,,5.0,4.0,3.0,long_term_shelter__housing
740730,Indra Bahadur Tamang,Okhaldhunga,0,1,1,1,0,0,1,0,0,2.0,housing_inspections,3.0,housing_inspec,4.0,,4.0,,2.0,based_on_polit,4.0,4.0,2.0,
740739,Bishnu bajgain,Lalitpur,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,4.0,,4.0,,2.0,4.0,4.0,
740740,Bishnu bajgain,Lalitpur,0,1,1,1,0,1,0,0,0,1.0,short_term_she,4.0,,1.0,how_to_get_shelter_materials,3.0,cash_for_work,1.0,first_come__fi,2.0,1.0,,
740741,Bishnu bajgain,Lalitpur,0,1,1,1,0,1,0,0,0,1.0,short_term_she,2.0,building_mater,1.0,how_to_register_for_access_sup,1.0,building_mater,1.0,first_come__fi,1.0,2.0,3.0,
740742,Bishnu Bajgain,Lalitpur,0,0,0,1,0,1,0,0,0,2.0,education,2.0,building_mater,4.0,,2.0,building_mater,2.0,based_on_dista,1.0,2.0,1.0,
740743,Bishnu Bajgain,Lalitpur,0,1,1,0,0,1,0,0,0,2.0,short_term_she,2.0,building_mater,2.0,news_about_government_decision,3.0,building_mater,1.0,based_on_dista,1.0,2.0,1.0,
740746,Shanti Ghimire,Lalitpur,0,1,1,1,0,0,1,0,0,1.0,short_term_she,2.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,3.0,because_people,2.0,1.0,3.0,
740747,Ranjit Khanal,Nuwakot,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_caste,2.0,1.0,1.0,
740755,Kul Bahadur Tamang,Okhaldhunga,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,how_to_register_for_access_sup,2.0,cash_for_work,3.0,based_on_polit,1.0,4.0,4.0,
740758,Ranjit Khanal,Nuwakot,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,2.0,1.0,1.0,
740759,Shanti Ghimire,Lalitpur,0,0,1,0,0,1,0,0,0,2.0,short_term_she,3.0,building_mater,4.0,,3.0,building_mater,1.0,based_on_dista,3.0,2.0,4.0,
740762,Ranjit Khanal,Nuwakot,0,1,1,1,0,0,0,0,1,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,2.0,1.0,1.0,
740763,Kul Bahadur Tamang,Okhaldhunga,1,1,1,0,0,1,0,0,0,3.0,long_term_shelter__housing,3.0,cash_for_work,2.0,how_to_register_for_access_sup,,,3.0,based_on_polit,2.0,3.0,4.0,long_term_shelter__housing
740772,Shanti Ghimire,Lalitpur,1,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,2.0,building_mater,1.0,first_come__fi,2.0,3.0,3.0,long_term_shelter__housing
740775,Ranjit Khanal,Nuwakot,0,1,1,1,0,0,0,0,1,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,first_come__fi,2.0,1.0,1.0,
740780,Kul Bahadur Tamang,Okhaldhunga,0,1,0,0,0,1,0,0,0,5.0,,4.0,,5.0,,,,4.0,,4.0,4.0,4.0,
740784,Shanti Ghimire,Lalitpur,0,1,1,0,0,1,0,0,0,4.0,,4.0,,3.0,news_about_government_decision,2.0,building_mater,1.0,first_come__fi,4.0,2.0,4.0,
740790,Shanti Ghimire,Lalitpur,0,0,1,0,0,1,0,0,0,2.0,livelihoods,,,3.0,news_about_government_decision,1.0,building_mater,,,4.0,3.0,4.0,
740793,Ranjit Khanal,Nuwakot,0,1,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,2.0,1.0,1.0,
740795,Ranjit Khanal,Nuwakot,0,1,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_caste,2.0,1.0,1.0,
740797,Kul Bahadur Tamang,Okhaldhunga,0,1,1,0,0,0,0,1,0,1.0,long_term_shelter__housing,,,1.0,how_to_register_for_access_sup,4.0,,3.0,based_on_polit,2.0,4.0,3.0,
